merchant_id,product_id,user_id,transaction_id,amount,timestamp,location,payment_method,category,age,annual_income,city,customer_segment,preferred_categories,registration_date,product_name,product_category,price,rating,stock,catalog_merchant_id,merchant_name,merchant_category,region,commission_rate,hour,day_of_week,month,is_weekend,day_period,is_working_hours,transaction_ts,transaction_date,epoch_seconds,age_group,catalog_merchant_mismatch,transaction_rank,user_transaction_count,rolling_amount_7d,active_days_7d,is_active,seconds_since_previous,days_since_previous,historical_average_amount,excess_percent,suspicion_flags,is_suspicious
M00060,P03091,U00595,TX0075393,70.83,20240505192841,Bordeaux,CARD,Toys,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Classic Toy Car 3091,Toys,75.31,3.7,839,M00060,KidsWorld 60,Toys,,0.0361,19,dimanche,mai,1,Evening,0,2024-05-05T19:28:41.000Z,2024-05-05,1714937321,Age Moyen,0,4,22,70.83,1,0,5875418.0,68.00252314814814,170.34,-58.418457203,0,0
M00261,P04187,U00595,TX0006606,63.9,20240513202739,Bordeaux,CASH,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Premium Serum 4187,Beauty,70.45,3.5,242,M00261,BeautyCorner 261,Beauty,Hauts-de-France,0.0654,20,lundi,mai,0,Evening,0,2024-05-13T20:27:39.000Z,2024-05-13,1715632059,Age Moyen,0,5,22,63.9,1,0,694738.0,8.040949074074074,145.4625,-56.071152359,0,0
M00308,P00622,U00595,TX0008752,79.8,20240522201444,Angers,CASH,Toys,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Essential Board Game 622,Toys,75.08,4.0,85,M00308,PlayShop 308,Toys,Auvergne-Rhône-Alpes,0.059,20,mercredi,mai,0,Evening,0,2024-05-22T20:14:44.000Z,2024-05-22,1716408884,Age Moyen,0,6,22,79.8,1,0,776825.0,8.991030092592593,129.15,-38.211382114,0,0
M00463,P00937,U00595,TX0059078,100.81,20240616075831,Bordeaux,CASH,Electronics,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Classic Smartphone 937,Electronics,98.64,2.7,870,M00463,ElectroWorld 463,Electronics,Auvergne-Rhône-Alpes,0.0446,7,dimanche,juin,1,Morning,0,2024-06-16T07:58:31.000Z,2024-06-16,1718524711,Age Moyen,0,7,22,100.81,1,0,2115827.0,24.488738425925927,120.925,-16.634277445,0,0
M00492,P02329,U00595,TX0055659,61.24,20240627185920,Bordeaux,CRYPTO,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Classic Shampoo 2329,Beauty,65.01,2.6,911,M00492,CosmeticHub 492,Beauty,Hauts-de-France,0.0761,18,jeudi,juin,0,Evening,0,2024-06-27T18:59:20.000Z,2024-06-27,1719514760,Age Moyen,0,8,22,61.24,1,0,990049.0,11.458900462962964,118.051429,-48.124304366,1,0
M00109,P01553,U00595,TX0050588,87.69,20240707103155,Bordeaux,PAYPAL,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Essential Nail Kit 1553,Beauty,78.8,3.1,826,M00109,BeautyWorld 109,Beauty,Ile-de-France,0.0975,10,dimanche,juillet,1,Morning,1,2024-07-07T10:31:55.000Z,2024-07-07,1720348315,Age Moyen,0,9,22,87.69,1,0,833555.0,9.647627314814814,110.95,-20.964398378,0,0
M00007,P03019,U00595,TX0137906,22.62,20240710085618,Bordeaux,CASH,Books,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Standard Biography 3019,Books,10.49,3.4,56,M00007,BookHaven 7,Books,Occitanie,0.0889,8,mercredi,juillet,0,Morning,0,2024-07-10T08:56:18.000Z,2024-07-10,1720601778,Age Moyen,0,10,22,110.31,2,0,253463.0,2.933599537037037,108.365556,-79.1262087,0,0
M00554,P01830,U00595,TX0095835,604.43,20240806200644,Bordeaux,BANK_TRANSFER,Automotive,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Premium Dash Cam 1830,Automotive,556.02,3.4,1147,M00554,MotorHub 554,Automotive,Auvergne-Rhône-Alpes,0.0458,20,mardi,août,0,Evening,0,2024-08-06T20:06:44.000Z,2024-08-06,1722974804,Age Moyen,0,11,22,604.43,1,0,2373026.0,27.465578703703702,99.791,505.69590444,1,0
M00091,P05270,U00595,TX0061755,90.31,20240810092556,Bordeaux,CRYPTO,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Premium Nail Kit 5270,Beauty,99.41,2.7,104,M00091,CosmeticHub 91,Beauty,Grand Est,0.051,9,samedi,août,1,Morning,1,2024-08-10T09:25:56.000Z,2024-08-10,1723281956,Age Moyen,0,12,22,694.74,2,0,307152.0,3.555,145.667273,-38.002546392,1,0
M00222,P04350,U00595,TX0137416,94.39,20240812205251,Bordeaux,BANK_TRANSFER,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Essential Lipstick 4350,Beauty,88.19,4.4,772,M00222,BeautyCorner 222,Beauty,Nouvelle-Aquitaine,0.0867,20,lundi,août,0,Evening,0,2024-08-12T20:52:51.000Z,2024-08-12,1723495971,Age Moyen,0,13,22,789.13,3,0,214015.0,2.477025462962963,141.054167,-33.082444845,0,0
M00424,P05498,U00595,TX0084664,26.49,20241007131305,Bordeaux,BANK_TRANSFER,Food,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Standard Cheese Platter 5498,Food,26.47,4.6,1028,M00424,FreshMarket 424,Food,Provence-Alpes-Côte d'Azur,0.0823,13,lundi,octobre,0,Afternoon,1,2024-10-07T13:13:05.000Z,2024-10-07,1728306785,Age Moyen,0,14,22,26.49,1,0,4810814.0,55.68071759259259,137.464615,-80.729586301,0,0
M00119,P01191,U00595,TX0020822,341.32,20250115194009,Bordeaux,BANK_TRANSFER,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Pro Perfume 1191,Beauty,161.42,4.2,1114,M00119,GlowShop 119,Beauty,Auvergne-Rhône-Alpes,0.0406,19,mercredi,janvier,0,Evening,0,2025-01-15T19:40:09.000Z,2025-01-15,1736970009,Age Moyen,0,15,22,341.32,1,0,8663224.0,100.2687962962963,129.537857,163.490540839,0,0
M00509,P04417,U00595,TX0109320,76.77,20250130112022,Bordeaux,CARD,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Classic Lipstick 4417,Beauty,83.16,3.4,73,M00509,BeautyCorner 509,Beauty,Occitanie,0.0737,11,jeudi,janvier,0,Morning,1,2025-01-30T11:20:22.000Z,2025-01-30,1738236022,Age Moyen,0,16,22,76.77,1,0,1266013.0,14.65292824074074,143.656667,-46.560085513,0,0
M00150,P05566,U00595,TX0043057,165.93,20250302202912,Bordeaux,CASH,Toys,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Standard Puzzle 5566,Toys,152.9,5.0,522,M00150,PlayShop 150,Toys,Hauts-de-France,0.0238,20,dimanche,mars,1,Evening,0,2025-03-02T20:29:12.000Z,2025-03-02,1740947352,Age Moyen,0,17,22,165.93,1,0,2711330.0,31.38113425925926,139.47625,18.966490711,0,0
M00281,P01547,U00595,TX0088975,47.11,20250303061944,Bordeaux,BANK_TRANSFER,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Classic Face Cream 1547,Beauty,50.56,2.8,981,M00281,BeautyCorner 281,Beauty,Nouvelle-Aquitaine,0.0208,6,lundi,mars,0,Morning,0,2025-03-03T06:19:44.000Z,2025-03-03,1740982784,Age Moyen,0,18,22,213.04,2,0,35432.0,0.4100925925925926,141.032353,-66.596317088,0,0
M00311,P04733,U00595,TX0020893,84.87,20250306084509,Bordeaux,CASH,Beauty,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Pro Nail Kit 4733,Beauty,80.3,3.6,36,M00311,CosmeticHub 311,Beauty,Hauts-de-France,0.0276,8,jeudi,mars,0,Morning,0,2025-03-06T08:45:09.000Z,2025-03-06,1741250709,Age Moyen,0,19,22,297.91,3,0,267925.0,3.1009837962962963,135.814444,-37.51032843,0,0
M00223,P01874,U00595,TX0035395,1011.17,20250315085026,Bordeaux,CASH,Automotive,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Premium Car Battery 1874,Automotive,483.81,3.1,78,M00223,AutoShop 223,Automotive,Ile-de-France,0.0833,8,samedi,mars,1,Morning,0,2025-03-15T08:50:26.000Z,2025-03-15,1742028626,Age Moyen,0,20,22,1011.17,1,0,777917.0,9.003668981481482,133.133158,659.517775429,1,0
M00522,P00964,U00595,TX0009853,193.57,20250318135814,Bordeaux,CASH,Home & Garden,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Pro Garden Chair 964,Home & Garden,185.83,2.5,584,M00522,GardenWorld 522,Home & Garden,Auvergne-Rhône-Alpes,0.0203,13,mardi,mars,0,Afternoon,1,2025-03-18T13:58:14.000Z,2025-03-18,1742306294,Age Moyen,0,21,22,1204.74,2,0,277668.0,3.21375,177.035,9.339961025,0,0
M00268,P00009,U00595,TX0003249,89.23,20250326143929,Bordeaux,CASH,Toys,49,45114.9,Bordeaux,Standard,"[""Beauty"",""Automotive""]",20240402,Essential Doll 9,Toys,82.68,4.7,261,M00268,KidsWorld 268,Toys,Bretagne,0.0338,14,mercredi,mars,0,Afternoon,1,2025-03-26T14:39:29.000Z,2025-03-26,1742999969,Age Moyen,0,22,22,89.23,1,0,693675.0,8.028645833333334,177.822381,-49.820714638,0,0
M00444,P01571,U00596,TX0059993,1114.25,20250107184535,Toulon,CASH,Automotive,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Premium Oil Filter 1571,Automotive,616.19,2.9,4,M00444,AutoCenter 444,Automotive,Auvergne-Rhône-Alpes,0.0521,18,mardi,janvier,0,Evening,0,2025-01-07T18:45:35.000Z,2025-01-07,1736275535,Adulte,0,1,13,1114.25,1,0,,,,,0,0
M00216,P01917,U00596,TX0070205,1052.27,20250114150127,Toulon,CASH,Automotive,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Standard Car Parts 1917,Automotive,1025.31,4.3,366,M00216,AutoShop 216,Automotive,Ile-de-France,0.0956,15,mardi,janvier,0,Afternoon,1,2025-01-14T15:01:27.000Z,2025-01-14,1736866887,Adulte,0,2,13,2166.52,2,0,591352.0,6.844351851851852,1114.25,-5.562485977,0,0
M00526,P03295,U00596,TX0090010,220.58,20250115202135,Toulon,BANK_TRANSFER,Automotive,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Essential Oil Filter 3295,Automotive,218.76,1.4,949,M00526,CarParts 526,Automotive,Nouvelle-Aquitaine,0.019,20,mercredi,janvier,0,Evening,0,2025-01-15T20:21:35.000Z,2025-01-15,1736972495,Adulte,0,3,13,1272.85,2,0,105608.0,1.2223148148148149,1083.26,-79.637390839,0,0
M00179,P04449,U00596,TX0060982,79.34,20250119191615,Toulon,CASH,Food,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Pro Chocolate Box 4449,Food,86.94,4.4,869,M00179,FoodMart 179,Food,Ile-de-France,0.0728,19,dimanche,janvier,1,Evening,0,2025-01-19T19:16:15.000Z,2025-01-19,1737314175,Adulte,0,4,13,1352.19,3,0,341680.0,3.9546296296296295,795.7,-90.028905366,0,0
M00471,P00415,U00596,TX0000945,1207.22,20250212111223,Toulon,BANK_TRANSFER,Automotive,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Pro Car Parts 415,Automotive,1263.15,3.0,673,M00471,AutoShop 471,Automotive,Auvergne-Rhône-Alpes,0.0342,11,mercredi,février,0,Morning,1,2025-02-12T11:12:23.000Z,2025-02-12,1739358743,Adulte,0,5,13,1207.22,1,0,2044568.0,23.66398148148148,616.61,95.783396312,0,0
M00059,P04835,U00596,TX0075372,4154.69,20250224110106,Toulon,CARD,Automotive,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Premium Car Parts 4835,Automotive,1384.34,4.3,238,M00059,AutoCenter 59,Automotive,Bretagne,0.0421,11,lundi,février,0,Morning,1,2025-02-24T11:01:06.000Z,2025-02-24,1740394866,Adulte,0,6,13,4154.69,1,0,1036123.0,11.992164351851851,734.732,465.470130605,1,0
M00598,P04081,U00596,TX0121319,55.5,20250227141202,Toulon,CASH,Clothing,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Classic T-Shirt 4081,Clothing,51.16,2.2,710,M00598,TrendyWear 598,Clothing,Hauts-de-France,0.0127,14,jeudi,février,0,Afternoon,1,2025-02-27T14:12:02.000Z,2025-02-27,1740665522,Adulte,0,7,13,4210.19,2,0,270656.0,3.1325925925925926,1304.725,-95.746230048,0,0
M00533,P05878,U00596,TX0130687,123.94,20250402034907,Toulon,CARD,Toys,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Premium Building Blocks 5878,Toys,133.7,4.6,1154,M00533,ToyLand 533,Toys,Hauts-de-France,0.0203,3,mercredi,avril,0,Night,0,2025-04-02T03:49:07.000Z,2025-04-02,1743565747,Adulte,0,8,13,123.94,1,0,2900225.0,33.56741898148148,1126.264286,-88.9954781,1,0
M00205,P04247,U00596,TX0106339,100.17,20250423050947,Toulon,BANK_TRANSFER,Toys,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Elite Board Game 4247,Toys,105.68,2.5,166,M00205,PlayShop 205,Toys,Occitanie,0.0271,5,mercredi,avril,0,Night,0,2025-04-23T05:09:47.000Z,2025-04-23,1745384987,Adulte,0,9,13,100.17,1,0,1819240.0,21.05601851851852,1000.97375,-89.992744565,1,0
M00597,P05239,U00596,TX0073283,25.94,20250609205417,Toulon,CASH,Home & Garden,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Essential Rug 5239,Home & Garden,13.85,1.2,718,M00597,DecorShop 597,Home & Garden,Provence-Alpes-Côte d'Azur,0.0688,20,lundi,juin,0,Evening,0,2025-06-09T20:54:17.000Z,2025-06-09,1749502457,Adulte,0,10,13,25.94,1,0,4117470.0,47.655902777777776,900.884444,-97.120607402,0,0
M00441,P05929,U00596,TX0022798,1380.02,20250610131026,Bordeaux,CARD,Automotive,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Pro Tyre Set 5929,Automotive,1455.03,4.6,403,M00441,MotorHub 441,Automotive,Bretagne,0.0347,13,mardi,juin,0,Afternoon,1,2025-06-10T13:10:26.000Z,2025-06-10,1749561026,Adulte,0,11,13,1405.96,2,0,58569.0,0.6778819444444445,813.39,69.662769397,0,0
M00013,P03684,U00596,TX0029872,280.05,20250615121443,Toulon,CASH,Clothing,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Standard Dress 3684,Clothing,309.27,4.8,326,M00013,ClothingHub 13,Clothing,Bretagne,0.0571,12,dimanche,juin,1,Afternoon,1,2025-06-15T12:14:43.000Z,2025-06-15,1749989683,Adulte,0,12,13,1686.01,3,0,428657.0,4.96130787037037,864.901818,-67.620602227,0,0
M00417,P01857,U00596,TX0111410,431.69,20250619030141,Toulon,CASH,Sports,25,48329.29,Toulon,Standard,"[""Automotive"",""Clothing""]",20230923,Pro Tennis Racket 1857,Sports,411.38,3.4,634,M00417,SportHub 417,Sports,Bretagne,0.0194,3,jeudi,juin,0,Night,0,2025-06-19T03:01:41.000Z,2025-06-19,1750302101,Adulte,0,13,13,711.74,2,0,312418.0,3.615949074074074,816.164167,-47.107454915,1,0
M00315,P03291,U00601,TX0131143,341.46,20240501121025,Paris,CARD,Electronics,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Smartphone 3291,Electronics,335.92,2.3,750,M00315,TechStore 315,Electronics,Occitanie,0.0904,12,mercredi,mai,0,Afternoon,1,2024-05-01T12:10:25.000Z,2024-05-01,1714565425,Age Moyen,0,1,29,341.46,1,0,,,,,0,0
M00270,P03585,U00601,TX0131546,57.88,20240511143511,Paris,PAYPAL,Clothing,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Standard Dress 3585,Clothing,59.57,2.2,297,M00270,FashionStore 270,Clothing,Ile-de-France,0.0766,14,samedi,mai,1,Afternoon,1,2024-05-11T14:35:11.000Z,2024-05-11,1715438111,Age Moyen,0,2,29,57.88,1,0,872686.0,10.100532407407409,341.46,-83.049259064,0,0
M00023,P01902,U00601,TX0055925,24.14,20240517182055,Paris,CRYPTO,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Pro Chocolate Box 1902,Food,25.55,3.2,733,M00023,GourmetShop 23,Food,Bretagne,0.0684,18,vendredi,mai,0,Evening,0,2024-05-17T18:20:55.000Z,2024-05-17,1715970055,Age Moyen,0,3,29,82.02,2,0,531944.0,6.15675925925926,199.67,-87.910051585,1,0
M00095,P02729,U00601,TX0074509,201.56,20240521191417,Paris,CARD,Health,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Scale 2729,Health,213.69,4.6,721,M00095,VitalShop 95,Health,Ile-de-France,0.0826,19,mardi,mai,0,Evening,0,2024-05-21T19:14:17.000Z,2024-05-21,1716318857,Age Moyen,0,4,29,225.7,2,0,348802.0,4.037060185185185,141.16,42.788325305,0,0
M00535,P00318,U00601,TX0052841,168.65,20240524154747,Paris,CASH,Health,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Premium Scale 318,Health,154.31,4.0,56,M00535,HealthHub 535,Health,Provence-Alpes-Côte d'Azur,0.0616,15,vendredi,mai,0,Afternoon,1,2024-05-24T15:47:47.000Z,2024-05-24,1716565667,Age Moyen,0,5,29,394.35,3,0,246810.0,2.8565972222222222,156.26,7.929092538,0,0
M00566,P02887,U00601,TX0065001,1263.29,20240612103943,Paris,PAYPAL,Electronics,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Headphones 2887,Electronics,1370.26,3.0,378,M00566,DigitalHub 566,Electronics,Hauts-de-France,0.0772,10,mercredi,juin,0,Morning,1,2024-06-12T10:39:43.000Z,2024-06-12,1718188783,Age Moyen,0,6,29,1263.29,1,0,1623116.0,18.78606481481481,158.738,695.833385831,1,0
M00295,P01171,U00601,TX0073079,621.46,20240612204449,Paris,CARD,Automotive,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Elite Roof Rack 1171,Automotive,567.35,3.6,917,M00295,AutoCenter 295,Automotive,Nouvelle-Aquitaine,0.0172,20,mercredi,juin,0,Evening,0,2024-06-12T20:44:49.000Z,2024-06-12,1718225089,Age Moyen,0,7,29,1884.75,1,0,36306.0,0.4202083333333333,342.83,81.273517487,0,0
M00487,P03913,U00601,TX0002721,7.37,20240622102255,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Chocolate Box 3913,Food,6.78,1.9,1016,M00487,FoodHub 487,Food,Bretagne,0.0192,10,samedi,juin,1,Morning,1,2024-06-22T10:22:55.000Z,2024-06-22,1719051775,Age Moyen,0,8,29,7.37,1,0,826686.0,9.568125,382.634286,-98.073878826,0,0
M00424,P04185,U00601,TX0112741,31.21,20240806151308,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Elite Chocolate Box 4185,Food,31.87,2.6,887,M00424,FreshMarket 424,Food,Provence-Alpes-Côte d'Azur,0.0823,15,mardi,août,0,Afternoon,1,2024-08-06T15:13:08.000Z,2024-08-06,1722957188,Age Moyen,0,9,29,31.21,1,0,3905413.0,45.20153935185185,335.72625,-90.703735558,0,0
M00128,P03864,U00601,TX0102127,9.66,20240821120421,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Standard Tea Set 3864,Food,10.23,4.0,528,M00128,FoodHub 128,Food,Bretagne,0.0724,12,mercredi,août,0,Afternoon,1,2024-08-21T12:04:21.000Z,2024-08-21,1724241861,Age Moyen,0,10,29,9.66,1,0,1284673.0,14.868900462962962,301.891111,-96.800170774,0,0
M00489,P02755,U00601,TX0009307,95.18,20240822110705,Paris,BANK_TRANSFER,Health,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Blood Monitor 2755,Health,103.29,3.7,1092,M00489,VitalShop 489,Health,Provence-Alpes-Côte d'Azur,0.0423,11,jeudi,août,0,Morning,1,2024-08-22T11:07:05.000Z,2024-08-22,1724324825,Age Moyen,0,11,29,104.84,2,0,82964.0,0.9602314814814816,272.668,-65.093080229,0,0
M00278,P02029,U00601,TX0010025,190.28,20240822191523,Paris,BANK_TRANSFER,Clothing,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Elite Jacket 2029,Clothing,64.36,2.2,868,M00278,StyleShop 278,Clothing,Occitanie,0.0509,19,jeudi,août,0,Evening,0,2024-08-22T19:15:23.000Z,2024-08-22,1724354123,Age Moyen,0,12,29,295.12,2,0,29298.0,0.3390972222222222,256.532727,-25.826228012,0,0
M00029,P01489,U00601,TX0083710,11.51,20240826135431,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Pro Cheese Platter 1489,Food,11.27,2.1,353,M00029,FreshMarket 29,Food,Nouvelle-Aquitaine,0.0244,13,lundi,août,0,Afternoon,1,2024-08-26T13:54:31.000Z,2024-08-26,1724680471,Age Moyen,0,13,29,306.63,3,0,326348.0,3.777175925925926,251.011667,-95.41455577,0,0
M00483,P02034,U00601,TX0017574,86.12,20241116211041,Paris,CARD,Health,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Thermometer 2034,Health,94.32,3.0,829,M00483,WellnessStore 483,Health,Nouvelle-Aquitaine,0.0838,21,samedi,novembre,1,Evening,0,2024-11-16T21:10:41.000Z,2024-11-16,1731791441,Age Moyen,0,14,29,86.12,1,0,7110970.0,82.30289351851852,232.588462,-62.973227795,0,0
M00487,P05724,U00601,TX0027144,47.39,20241117195930,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Pro Coffee Pack 5724,Food,46.41,3.1,194,M00487,FoodHub 487,Food,Bretagne,0.0192,19,dimanche,novembre,1,Evening,0,2024-11-17T19:59:30.000Z,2024-11-17,1731873570,Age Moyen,0,15,29,133.51,2,0,82129.0,0.9505671296296296,222.126429,-78.665303263,0,0
M00313,P02613,U00601,TX0035461,63.02,20241120073513,Nantes,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Elite Olive Oil 2613,Food,62.95,3.8,177,M00313,GourmetShop 313,Food,Auvergne-Rhône-Alpes,0.0988,7,mercredi,novembre,0,Morning,0,2024-11-20T07:35:13.000Z,2024-11-20,1732088113,Age Moyen,0,16,29,196.53,3,0,214543.0,2.483136574074074,210.477333,-70.058533571,0,0
M00318,P00425,U00601,TX0023762,128.17,20241121181410,Paris,PAYPAL,Health,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Standard Blood Monitor 425,Health,136.16,4.5,17,M00318,HealthShop 318,Health,Ile-de-France,0.0154,18,jeudi,novembre,0,Evening,0,2024-11-21T18:14:10.000Z,2024-11-21,1732212850,Age Moyen,0,17,29,324.7,4,0,124737.0,1.4437152777777778,201.26125,-36.31660342,0,0
M00192,P04424,U00601,TX0136761,213.45,20241122172428,Angers,CASH,Clothing,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential T-Shirt 4424,Clothing,194.68,3.2,971,M00192,ClothingHub 192,Clothing,Provence-Alpes-Côte d'Azur,0.0784,17,vendredi,novembre,0,Afternoon,1,2024-11-22T17:24:28.000Z,2024-11-22,1732296268,Age Moyen,0,18,29,538.15,5,1,83418.0,0.9654861111111112,196.961765,8.371287189,0,0
M00544,P02208,U00601,TX0117570,210.47,20250208201517,Paris,CARD,Automotive,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Oil Filter 2208,Automotive,220.54,1.9,1171,M00544,AutoCenter 544,Automotive,Occitanie,0.0282,20,samedi,février,1,Evening,0,2025-02-08T20:15:17.000Z,2025-02-08,1739045717,Age Moyen,0,19,29,210.47,1,0,6749449.0,78.11862268518519,197.877778,6.363636244,0,0
M00025,P01910,U00601,TX0041591,59.34,20250210115246,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Premium Olive Oil 1910,Food,57.04,4.1,737,M00025,GourmetShop 25,Food,Ile-de-France,0.0506,11,lundi,février,0,Morning,1,2025-02-10T11:52:46.000Z,2025-02-10,1739188366,Age Moyen,0,20,29,269.81,2,0,142649.0,1.6510300925925927,198.540526,-70.111895442,0,0
M00536,P01482,U00601,TX0056455,67.83,20250218124037,Paris,CASH,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Premium Chocolate Box 1482,Food,68.41,4.8,55,M00536,FreshMarket 536,Food,Ile-de-France,0.0248,12,mardi,février,0,Afternoon,1,2025-02-18T12:40:37.000Z,2025-02-18,1739882437,Age Moyen,0,21,29,67.83,1,0,694071.0,8.033229166666667,191.5805,-64.594517709,0,0
M00381,P02325,U00601,TX0120818,57.35,20250221200136,Paris,CARD,Food,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Classic Olive Oil 2325,Food,53.09,3.5,851,M00381,FreshMarket 381,Food,Hauts-de-France,0.015,20,vendredi,février,0,Evening,0,2025-02-21T20:01:36.000Z,2025-02-21,1740168096,Age Moyen,0,22,29,125.18,2,0,285659.0,3.306238425925926,185.687619,-69.114795963,0,0
M00149,P01307,U00601,TX0027660,1403.41,20250226100451,Paris,CARD,Electronics,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Pro Tablet 1307,Electronics,1489.68,2.8,811,M00149,DigitalHub 149,Electronics,Normandie,0.0608,10,mercredi,février,0,Morning,1,2025-02-26T10:04:51.000Z,2025-02-26,1740564291,Age Moyen,0,23,29,1460.76,2,0,396195.0,4.5855902777777775,179.854091,680.304741581,1,0
M00469,P05984,U00601,TX0128106,262.06,20251206133844,Paris,BANK_TRANSFER,Sports,62,64114.8,Paris,Premium,"[""Food"",""Health"",""Electronics""]",20230411,Essential Running Shoes 5984,Sports,286.51,2.7,884,M00469,SportZone 469,Sports,Ile-de-France,0.0655,13,samedi,décembre,1,Afternoon,1,2025-12-06T13:38:44.000Z,2025-12-06,1765028324,Age Moyen,0,24,29,262.06,1,0,24464033.0,283.1485300925926,233.052174,12.44692358,0,0
